2023-06-18 20:56:22,238 INFO    SystemMonitor:11866 [interfaces.py:start():190] Started memory monitoring
2023-06-18 20:56:22,238 INFO    SystemMonitor:11866 [interfaces.py:start():190] Started network monitoring
2023-06-18 20:56:22,285 DEBUG   HandlerThread:11866 [system_info.py:probe():195] Probing system
2023-06-18 20:56:22,286 DEBUG   HandlerThread:11866 [system_info.py:_probe_git():180] Probing git
2023-06-18 20:56:22,296 DEBUG   HandlerThread:11866 [system_info.py:_probe_git():188] Probing git done
2023-06-18 20:56:22,296 DEBUG   HandlerThread:11866 [system_info.py:probe():240] Probing system done
2023-06-18 20:56:22,296 DEBUG   HandlerThread:11866 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-75-generic-x86_64-with-glibc2.31', 'python': '3.10.4', 'heartbeatAt': '2023-06-18T15:26:22.285432', 'startedAt': '2023-06-18T15:26:15.964060', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/VirajBagal/enterpret_summarizer.git', 'commit': 'ca554ac4329c3cf8b9b5861edd9ca947a17183c4'}, 'email': 'virajbagal12@gmail.com', 'root': '/home/admin/startup_assignments/enterpret', 'host': 'viraj-HP-Laptop-15q-ds1xxx', 'username': 'admin', 'executable': '/home/admin/anaconda3/envs/beast/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1787.50325, 'min': 400.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 1800.0, 'min': 400.0, 'max': 3900.0}, {'current': 1800.0, 'min': 400.0, 'max': 3900.0}, {'current': 2363.279, 'min': 400.0, 'max': 3900.0}, {'current': 1800.0, 'min': 400.0, 'max': 3900.0}, {'current': 2149.338, 'min': 400.0, 'max': 3900.0}, {'current': 1800.0, 'min': 400.0, 'max': 3900.0}, {'current': 1800.0, 'min': 400.0, 'max': 3900.0}, {'current': 1800.0, 'min': 400.0, 'max': 3900.0}], 'disk': {'total': 233.17998886108398, 'used': 217.42909622192383}, 'memory': {'total': 15.503009796142578}}
2023-06-18 20:56:22,297 INFO    HandlerThread:11866 [system_monitor.py:probe():211] Finished collecting system info
2023-06-18 20:56:22,297 INFO    HandlerThread:11866 [system_monitor.py:probe():214] Publishing system info
2023-06-18 20:56:22,297 DEBUG   HandlerThread:11866 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-18 20:56:22,299 DEBUG   HandlerThread:11866 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-18 20:56:22,299 DEBUG   HandlerThread:11866 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-18 20:56:23,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/requirements.txt
2023-06-18 20:56:23,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/conda-environment.yaml
2023-06-18 20:56:23,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/wandb-summary.json
2023-06-18 20:56:28,899 DEBUG   HandlerThread:11866 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-18 20:56:28,900 INFO    HandlerThread:11866 [system_monitor.py:probe():216] Finished publishing system info
2023-06-18 20:56:28,901 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:28,901 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: keepalive
2023-06-18 20:56:28,902 DEBUG   SenderThread:11866 [sender.py:send():369] send: files
2023-06-18 20:56:28,902 INFO    SenderThread:11866 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-18 20:56:28,926 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:56:28,927 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:56:29,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/conda-environment.yaml
2023-06-18 20:56:29,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/wandb-metadata.json
2023-06-18 20:56:29,253 DEBUG   SenderThread:11866 [sender.py:send():369] send: telemetry
2023-06-18 20:56:29,547 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-18 20:56:29,548 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: log_artifact
2023-06-18 20:56:29,784 INFO    wandb-upload_0:11866 [upload_job.py:push():133] Uploaded file /tmp/tmpfoa0pdiewandb/vgm9bcdv-wandb-metadata.json
2023-06-18 20:56:30,059 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/media/table/Test Predictions using Peft Flan-T5-Large Model_0_f3895cf4f3027efa25bc.table.json
2023-06-18 20:56:30,060 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/media/table
2023-06-18 20:56:30,060 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_created():272] file/dir created: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/media
2023-06-18 20:56:30,216 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: partial_history
2023-06-18 20:56:32,150 INFO    wandb-upload_0:11866 [upload_job.py:push():133] Uploaded file /tmp/tmpfoa0pdiewandb/bd6bctn9-media/table/Test Predictions using Peft Flan-T5-Large Model_0_f3895cf4f3027efa25bc.table.json
2023-06-18 20:56:33,194 INFO    wandb-upload_1:11866 [upload_job.py:push():91] Uploaded file /home/admin/.local/share/wandb/artifacts/staging/tmpndav8el6
2023-06-18 20:56:34,447 INFO    SenderThread:11866 [sender.py:send_request_log_artifact():1414] logged artifact run-a1wu7ai7-TestPredictionsusingPeftFlanT5LargeModel - {'id': 'QXJ0aWZhY3Q6NDkxNTgwMTMx', 'digest': 'a315287b66fcad84995e42188bc01c4c', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc3NjY2NDkz', 'latestArtifact': None}, 'version': 'latest'}
2023-06-18 20:56:34,447 DEBUG   SenderThread:11866 [sender.py:send():369] send: files
2023-06-18 20:56:34,447 INFO    SenderThread:11866 [sender.py:_save_file():1354] saving file media/table/Test Predictions using Peft Flan-T5-Large Model_0_f3895cf4f3027efa25bc.table.json with policy now
2023-06-18 20:56:34,448 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:34,448 DEBUG   SenderThread:11866 [sender.py:send():369] send: history
2023-06-18 20:56:34,449 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: summary_record
2023-06-18 20:56:34,451 INFO    SenderThread:11866 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-18 20:56:35,064 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/wandb-summary.json
2023-06-18 20:56:36,544 INFO    wandb-upload_0:11866 [upload_job.py:push():133] Uploaded file /tmp/tmpfoa0pdiewandb/90jx6547-media/table/Test Predictions using Peft Flan-T5-Large Model_0_f3895cf4f3027efa25bc.table.json
2023-06-18 20:56:39,454 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:43,925 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:56:43,926 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:56:45,187 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:50,188 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:55,195 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:56:56,085 INFO    Thread-25 :11866 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/admin/startup_assignments/enterpret/code/wandb/run-20230618_205615-a1wu7ai7/files/config.yaml
2023-06-18 20:56:58,926 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:56:58,928 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:57:01,205 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:06,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:11,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:13,926 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:57:13,928 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:57:17,197 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:22,199 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:22,239 DEBUG   SystemMonitor:11866 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-18 20:57:22,241 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:57:27,244 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:28,926 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:57:28,928 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:57:33,204 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:38,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:43,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:43,926 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:57:43,927 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:57:49,193 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:52,243 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:57:54,245 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:57:58,928 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:57:58,930 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:58:00,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:05,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:10,210 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:13,929 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:58:13,931 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:58:16,204 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:21,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:22,244 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:58:26,246 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:28,928 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:58:28,929 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:58:32,196 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:37,199 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:42,200 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:43,929 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:58:43,931 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:58:47,205 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:52,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:52,244 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:58:57,246 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:58:58,931 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:58:58,932 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:59:03,200 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:08,201 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:13,203 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:13,929 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:59:13,930 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:59:18,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:22,246 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:59:23,248 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:28,250 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:28,929 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:59:28,931 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:59:34,203 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:39,204 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:43,930 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:59:43,932 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 20:59:44,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:49,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:52,248 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 20:59:54,250 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 20:59:58,932 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 20:59:58,933 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:00:00,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:05,210 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:10,212 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:13,932 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:00:13,934 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:00:16,212 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:21,214 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:22,248 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:00:26,250 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:28,933 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:00:28,934 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:00:32,213 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:37,214 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:42,216 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:43,933 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:00:43,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:00:48,213 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:52,250 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:00:53,252 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:58,253 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:00:58,934 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:00:58,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:01:04,205 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:09,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:13,934 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:01:13,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:01:14,214 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:19,216 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:22,252 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:01:24,254 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:28,934 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:01:28,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:01:30,204 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:35,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:40,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:43,935 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:01:43,936 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:01:46,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:51,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:52,253 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:01:56,256 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:01:58,935 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:01:58,936 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:02:02,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:07,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:12,209 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:13,933 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:02:13,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:02:17,210 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:22,212 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:22,255 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:02:27,257 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:28,933 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:02:28,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:02:33,206 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:38,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:43,209 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:43,933 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:02:43,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:02:48,217 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:52,256 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:02:53,258 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:58,260 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:02:58,935 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:02:58,936 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:03:04,213 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:09,215 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:13,934 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:03:13,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:03:15,213 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:20,215 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:22,258 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:03:25,260 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:28,935 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:03:28,937 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:03:31,217 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:36,219 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:41,220 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:43,937 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:03:43,938 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:03:47,215 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:52,217 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:52,260 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:03:57,262 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:03:58,936 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:03:58,938 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:04:03,205 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:04:08,207 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:04:13,208 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:04:13,935 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:04:13,935 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
2023-06-18 21:04:19,205 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:04:22,261 DEBUG   SenderThread:11866 [sender.py:send():369] send: stats
2023-06-18 21:04:24,262 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: status_report
2023-06-18 21:04:28,937 DEBUG   HandlerThread:11866 [handler.py:handle_request():144] handle_request: stop_status
2023-06-18 21:04:28,939 DEBUG   SenderThread:11866 [sender.py:send_request():396] send_request: stop_status
